735;9;15;38;40;42;52;7826853.28
736;1;21;38;41;49;56;9417386.79
737;11;12;24;32;33;38;11547995.59
738;14;15;26;30;42;54;13745772.39
739;6;10;35;45;49;56;23305073.75
740;12;16;28;29;47;50;0
741;24;26;27;36;39;59;1145248.54
742;2;7;17;34;41;50;1766454.86
743;20;23;25;32;54;60;3211524.66
744;4;12;23;26;39;46;9937380.49
745;2;16;21;37;43;57;11955163.21
746;1;10;12;25;49;57;0
747;2;3;12;21;23;56;1213104.40
748;1;2;7;19;35;51;2389018.77
749;4;24;47;48;50;57;9429097.84
750;10;17;33;42;54;58;11040828.28
751;4;7;20;25;38;50;13012035.71
752;4;23;24;25;29;42;14971892.19
753;2;7;22;35;43;59;0
754;3;4;13;34;42;50;7463330.98
755;4;12;30;47;49;59;8777742.92
756;5;27;37;38;41;50;10414179.09
757;12;17;18;30;32;58;12082632.69
758;1;23;36;43;47;59;13941260.58
759;30;31;39;45;48;59;22265544.19
760;12;17;44;45;46;60;24506255.18
761;13;17;27;29;40;56;27512048.76
762;9;12;21;37;39;54;30932491.92
763;1;9;26;40;47;48;35086525.19
764;3;7;45;47;53;55;0
765;3;10;16;30;37;50;14740248.65
766;1;19;24;42;50;58;16598769.93
767;15;22;32;38;50;54;18803331.88
768;4;8;30;33;37;59;0
769;12;16;20;21;29;50;7808149.60
770;4;12;25;34;35;48;9438882.88
771;14;21;29;34;46;47;11260979.64
772;10;35;38;51;52;60;12817492.36
773;3;5;14;29;34;51;14487644.71
774;5;10;37;46;54;58;0
775;12;27;42;46;47;50;7421108.15
776;3;15;35;41;57;60;8748382.29
777;2;14;23;28;50;56;10252923.38
778;20;31;36;37;45;51;11825302.87
779;25;26;29;36;52;54;19016906.07
780;7;10;28;50;51;59;21030186.72
781;8;10;13;39;54;56;23318185.27
782;2;11;23;35;42;59;25654326.84
783;4;8;21;32;43;48;0
784;8;27;37;42;53;56;8240695.17
785;5;8;17;35;37;48;0
786;10;11;26;27;31;41;854527.84
787;20;31;34;37;54;60;2039100.64
788;17;19;29;31;44;57;3206981.50
789;6;31;38;39;50;60;9027559.48
790;2;6;19;22;28;43;10483439.10
791;9;14;19;35;42;58;0
792;9;29;34;43;45;56;887300.41
793;3;15;16;33;51;57;2014302.06
794;3;38;42;47;55;56;7393144.45
795;14;21;26;29;36;48;8860028.16
796;5;19;24;34;39;43;10256514.12
797;6;12;47;48;52;58;11707935.01
798;3;4;9;29;32;52;13355239.88
799;19;29;35;42;55;57;20861429.08
800;1;7;11;37;38;56;22895125.15
801;11;19;20;22;42;48;25374360.34
802;6;14;18;24;48;60;27890287.63
803;3;5;10;21;28;57;30927687.90
804;3;13;37;47;56;59;0
805;2;30;36;43;48;60;11073179.39
806;18;26;35;41;47;60;12693574.74
807;2;8;27;32;49;56;14345789.99
808;2;15;21;31;46;57;16228138.27
809;5;11;15;23;25;30;24143857.18
810;1;4;5;33;37;48;26441472.82
811;10;28;32;41;47;57;0
812;11;13;38;39;54;57;967199.74
813;9;15;23;45;46;56;2069459.59
814;2;8;11;41;46;50;9203290.18
815;9;19;37;39;50;57;10921121.58
816;20;21;30;40;47;52;12380394.81
817;10;29;30;34;43;52;14004110.17
818;8;9;22;25;41;44;15715920.16
819;5;19;25;46;51;58;23874662.70
820;10;17;21;32;45;46;0
821;4;29;33;36;38;42;1130724.80
822;4;10;17;27;41;52;2212009.51
823;1;15;26;51;54;59;3566468.83
824;6;7;9;20;33;48;10044004.79
825;10;21;28;40;41;47;11814295.88
826;6;7;8;27;45;53;12907689.09
827;18;24;30;42;51;56;14636725.67
828;23;28;38;42;50;53;16672542.56
829;10;14;32;47;50;56;30306455.18
830;2;13;41;49;51;53;34276670.77
831;3;32;33;42;48;50;40770541.92
832;15;17;23;33;39;49;0
833;13;16;46;53;57;58;1358616.66
834;10;16;17;34;44;51;0
835;18;31;33;49;57;58;20109130.83
836;17;22;28;38;52;59;22459069.62
837;5;6;16;24;34;60;0
838;9;23;30;38;44;47;1166414.58
839;7;8;11;18;37;43;9548388.11
840;17;29;31;35;43;59;11457118.69
841;7;22;32;36;38;51;13644549.97
842;7;9;30;44;51;60;15792837.51
843;1;16;34;36;45;48;18162628.75
844;16;24;34;44;54;57;29460722.37
845;14;19;20;40;48;52;32541798.04
846;2;3;44;47;50;54;36074973.92
847;14;15;27;42;44;48;0
848;17;27;32;34;47;56;0
849;8;9;39;44;49;58;10859511.56
850;7;22;25;44;59;60;12843555.94
851;3;16;19;32;35;58;0
852;6;14;23;34;38;44;1179766.12
853;30;38;46;51;56;59;2467562.79
854;3;17;24;25;27;44;9795115.03
855;3;24;31;42;43;53;11546909.14
856;11;15;40;41;42;47;13209593.04
857;2;3;17;49;50;59;15337557.86
858;4;18;23;31;37;54;0
859;9;12;34;46;47;57;7624012.41
860;2;8;17;22;42;44;9295079.41
861;39;40;42;47;59;60;0
862;2;8;11;12;19;35;0
863;15;24;32;50;53;57;830178.33
864;8;11;31;33;42;57;6807400.00
865;23;26;27;41;51;53;8347183.58
866;5;27;36;40;46;48;10212715.83
867;10;19;26;28;44;54;12060144.51
868;21;22;25;40;51;57;14156101.29
869;27;29;42;49;50;51;0
870;8;21;34;40;43;52;8272810.82
871;1;5;10;17;47;58;10016284.93
872;5;18;31;43;55;58;12106777.43
873;4;19;30;34;57;59;14303522.62
874;10;20;42;44;52;59;23535080.88
875;18;20;24;36;53;58;0
876;4;8;12;41;45;60;1534014.85
877;13;15;20;28;31;36;3277722.23
878;11;12;37;38;43;54;5008543.30
879;10;28;29;35;42;46;13767454.24
880;25;30;37;46;49;51;16033853.70
881;4;18;24;43;51;56;18517686.08
882;17;41;42;44;45;60;0
883;21;32;37;52;53;60;1180711.67
884;2;11;12;14;22;39;10204577.30
885;4;13;31;33;47;51;12050926.17
886;17;33;37;50;55;59;14224834.41
887;1;12;21;32;34;44;16421104.66
888;24;40;50;52;54;60;0
889;20;24;34;39;54;60;8190614.89
890;7;9;17;21;22;54;10159508.19
891;15;16;19;22;34;35;12378266.60
892;1;19;42;44;49;52;15031644.65
893;3;18;26;51;53;56;17741499.79
894;20;24;28;37;41;44;30139459.45
895;2;41;43;55;57;58;34353506.77
896;5;11;22;31;35;41;39670465.09
897;7;21;22;43;46;57;46355633.71
898;3;4;8;30;45;54;0
899;18;20;36;53;54;58;20867361.42
900;4;18;21;34;38;59;0
901;13;16;32;33;34;56;1641698.41
902;18;23;50;52;55;58;3692969.85
903;5;17;20;32;41;55;5792054.30
904;32;44;48;51;53;59;15768458.93
905;2;4;15;16;55;57;0
906;7;14;24;29;35;39;0
907;9;36;37;41;51;53;1403531.54
908;1;9;19;25;50;52;3222281.26
909;17;22;26;28;38;42;11605715.34
910;3;15;27;29;36;53;13593997.94
911;1;6;28;29;46;49;0
912;4;19;21;26;29;54;1455212.96
913;14;30;36;38;46;59;0
914;9;12;23;33;45;51;7590419.67
915;17;20;26;28;48;49;0
916;5;28;33;36;37;38;1171341.29
917;23;25;30;46;47;59;2680091.97
918;4;8;12;38;44;52;4473550.36
919;3;25;31;41;43;60;12153032.42
920;5;17;24;52;55;57;14235226.59
921;1;9;35;41;48;57;16556605.48
922;12;13;19;41;45;49;19370014.34
923;2;15;39;50;53;57;22420857.89
924;2;20;21;27;51;60;35717127.33
925;8;22;36;37;46;52;0
926;21;33;34;40;41;59;1495186.73
927;19;23;26;31;33;36;3110971.95
928;4;10;32;33;49;60;0
929;16;27;35;39;49;57;9414519.05
930;20;28;37;46;49;55;11758079.40
931;7;17;19;34;36;39;15785742.06
932;2;17;21;36;42;53;0
933;8;14;25;39;45;51;1352761.06
934;1;3;21;25;44;48;12508366.08
935;7;13;18;29;31;45;14803274.65
936;5;14;22;29;33;44;0
937;2;21;22;30;41;52;1274477.80
938;15;27;35;50;57;59;2871982.33
939;6;19;23;37;49;50;11264174.77
940;5;25;31;33;37;51;13483573.63
941;10;11;15;27;53;60;14791945.07
942;5;8;18;42;52;59;17460716.85
943;3;12;23;41;47;58;0
944;16;37;43;52;58;59;9017085.00
945;4;8;27;44;54;59;11076748.93
946;1;5;12;47;52;59;13496546.46
947;3;5;11;14;33;58;0
948;22;41;44;46;52;54;1426806.41
949;1;23;41;44;51;52;10111849.01
950;23;41;42;48;49;59;12377708.64
951;14;24;34;39;49;55;14815050.33
952;2;11;18;27;30;54;17574870.51
953;1;16;39;42;48;55;0
954;5;8;18;24;33;57;9334367.34
955;5;12;21;32;33;35;0
956;46;47;51;54;57;59;0
957;24;25;32;34;50;57;1270385.50
958;7;13;22;33;48;51;0
959;3;5;11;33;39;57;6756745.86
960;6;18;19;33;34;53;8711201.48
961;2;4;16;21;36;53;10884250.08
962;2;11;40;48;49;55;0
963;15;17;37;48;50;59;1064165.04
964;8;13;20;26;33;42;9139860.10
965;5;30;36;39;57;58;11128162.61
966;1;4;26;28;41;58;13169290.24
967;5;13;14;18;30;57;15680353.75
968;1;4;13;30;51;60;18568330.65
969;13;25;35;41;50;56;0
970;5;21;28;34;54;57;0
971;4;11;14;33;44;45;1329260.36
972;15;18;31;33;34;56;0
973;1;8;30;36;47;53;1239792.94
974;12;16;20;31;38;45;8440373.33
975;9;30;33;37;40;41;10865043.23
976;14;23;25;28;38;53;13604340.57
977;3;5;7;9;17;32;0
978;12;16;18;27;42;58;1596346.74
979;3;15;28;31;39;51;11484484.11
980;15;17;29;35;36;59;13956888.71
981;1;8;34;41;53;58;16572825.97
982;8;12;24;40;43;49;19657775.24
983;16;22;32;38;40;45;0
984;4;10;20;43;46;47;11966686.94
985;4;16;18;46;56;59;14489938.27
986;6;15;19;24;31;32;17649132.28
987;13;27;31;34;47;58;21265623.87
988;8;17;46;48;56;60;25323903.99
989;2;21;27;29;32;38;44005353.43
990;2;10;15;18;29;39;0
991;8;9;15;38;41;60;1689908.71
992;1;4;6;8;25;28;3844685.43
993;5;24;25;26;42;60;6166992.80
994;3;20;29;40;44;58;21402602.80
995;4;16;31;36;54;55;24901410.33
996;7;15;20;21;23;29;0
997;9;17;18;32;53;55;1649230.73
998;3;4;21;22;28;32;3690945.05
999;18;24;36;44;55;58;14203313.76
1000;29;38;39;49;53;58;17409498.46
1001;12;15;27;37;51;60;20948817.14
1002;3;7;25;31;40;58;0
1003;5;10;16;23;26;27;0
1004;29;40;43;44;45;47;10552054.80
1005;4;6;12;37;41;42;0
1006;2;4;17;33;48;55;0
1007;4;27;36;37;49;52;1482420.65
1008;7;13;15;34;42;48;3337751.69
1009;1;6;12;29;34;58;0
1010;2;3;13;37;46;54;7920807.17
1011;2;11;21;30;35;52;10210432.01
1012;14;19;40;47;55;58;12923432.48
1013;7;9;12;19;20;41;0
1014;8;9;25;41;57;60;8859049.04
1015;3;8;17;26;28;49;11110589.81
1016;5;9;11;20;25;60;0
1017;6;19;31;34;51;56;1457677.69
1018;9;24;44;51;55;58;3357381.15
1019;4;13;23;29;46;47;11835965.99
1020;1;2;19;32;39;52;14716218.54
1021;2;33;42;43;51;55;0
1022;5;21;31;39;40;56;1219024.12
1023;2;7;8;18;40;45;3012691.11
1024;18;22;28;29;39;53;12026299.10
1025;10;27;28;29;40;52;14788169.28
1026;6;10;17;33;51;53;18109910.47
1027;18;20;33;44;47;60;22036323.69
1028;20;26;34;51;52;54;26828477.85
1029;5;16;17;20;24;32;0
1030;1;8;23;37;54;57;15656941.29
1031;24;33;40;43;46;49;0
1032;15;16;26;29;43;57;1991549.91
1033;5;6;17;33;39;54;4080441.78
1034;1;3;18;20;42;49;29557027.04
1035;1;11;26;51;59;60;37025110.94
1036;10;27;36;39;41;52;0
1037;4;36;44;46;53;56;2055486.11
1038;6;7;28;35;43;51;4545165.59
1039;2;20;24;27;36;52;21306617.42
1040;1;6;28;39;44;55;25165354.54
1041;10;12;36;44;54;57;0
1042;13;18;25;30;46;51;1983110.38
1043;14;21;25;48;51;60;4118214.61
1044;10;11;13;35;39;58;15945179.95
1045;1;5;6;17;31;50;19241182.43
1046;28;40;42;54;55;57;0
1047;1;2;8;10;14;48;1720141.14
1048;3;16;21;28;38;57;0
1049;2;5;17;29;34;52;0
1050;14;24;26;33;45;60;10189998.98
1051;7;10;11;13;43;57;11636051.15
1052;8;11;15;16;52;57;0
1053;15;27;34;42;49;53;0
1054;13;14;18;27;41;60;8083746.30
1055;12;15;16;20;27;32;0
1056;6;8;38;50;53;59;0
1057;2;3;4;15;49;59;1590685.29
1058;18;20;24;45;51;57;0
1059;1;12;14;16;37;45;0
1060;1;3;16;18;41;42;0
1061;9;21;23;30;41;56;1591415.12
1062;2;8;23;33;37;55;3684492.68
1063;1;22;44;47;49;50;5911224.82
1064;4;16;19;28;29;49;14524789.16
1065;7;19;30;39;43;57;17654485.48
1066;6;10;25;32;43;49;21511165.79
1067;4;10;14;25;28;56;25237954.47
1068;25;27;44;47;48;57;30418969.33
1069;9;17;28;45;49;53;0
1070;5;8;16;23;41;53;0
1071;5;7;37;43;53;54;1806143.13
1072;9;18;19;43;47;54;4159908.54
1073;8;25;32;34;36;44;6634811.63
1074;3;10;23;29;47;50;16976970.12
1075;10;12;16;21;39;53;20450510.01
1076;4;10;19;32;33;42;24479432.11
1077;5;6;9;11;18;37;0
1078;3;6;34;41;43;45;1948695.28
1079;5;12;24;28;36;37;0
1080;11;18;20;34;41;56;12716777.49
1081;9;16;24;29;52;56;16001758.39
1082;4;17;38;40;50;55;19360050.18
1083;10;20;23;28;42;43;23480703.04
1084;5;20;29;33;40;59;39437088.95
1085;12;21;39;40;50;55;46002479.88
1086;2;4;6;10;23;45;0
1087;3;20;28;32;36;46;2177511.76
1088;6;24;31;35;42;57;4942757.79
1089;2;18;20;32;37;48;23035860.57
1090;9;20;24;36;40;42;27168860.47
1091;17;23;24;27;49;56;32230875.61
1092;1;9;30;33;34;40;38294925.87
1093;19;23;27;38;41;49;45920866.95
1094;9;10;21;36;41;48;0
1095;10;16;21;23;27;36;24452986.89
1096;3;13;14;16;41;52;29439225.73
1097;1;17;21;33;48;56;0
1098;11;20;21;30;50;52;0
1099;14;31;35;38;44;55;14459242.92
1100;7;17;18;33;41;42;18174867.35
1101;6;7;10;12;24;57;0
1102;9;11;23;35;46;51;2375142.54
1103;10;19;28;41;55;56;4933030.92
1104;2;3;6;35;49;58;18060804.99
1105;1;15;28;43;50;57;0
1106;4;15;43;47;50;60;2175905.27
1107;3;9;20;36;53;54;4496344.33
1108;7;9;39;43;44;60;7688095.88
1109;6;8;11;14;29;52;20340725.12
1110;6;14;26;28;42;45;0
1111;4;9;25;32;33;43;0
1112;4;32;34;43;52;58;2224476.04
1113;3;6;29;36;47;59;0
1114;3;15;16;22;25;54;0
1115;18;30;37;41;44;50;11132729.77
1116;4;9;13;17;20;47;0
1117;1;6;17;27;35;40;1742106.23
1118;8;20;21;43;44;55;4209080.96
1119;10;34;41;44;45;54;14740142.18
1120;7;35;40;44;50;55;18307829.45
1121;4;17;18;54;56;59;0
1122;26;44;46;49;55;56;2073117.88
1123;4;14;19;39;45;60;4015470.76
1124;7;11;16;18;33;49;15550005.71
1125;3;7;29;33;42;56;0
1126;4;31;42;52;57;59;2128367.63
1127;5;8;14;24;29;30;0
1128;8;16;24;39;52;60;0
1129;12;17;19;32;47;55;9094554.71
1130;5;18;23;32;49;54;12050502.92
1131;1;8;16;34;36;49;15717508.75
1132;12;27;30;33;52;55;19854486.10
1133;5;10;16;21;39;58;0
1134;9;22;29;36;51;56;13077964.72
1135;4;5;6;19;23;39;0
1136;7;31;32;34;37;43;2289692.56
1137;19;21;25;28;43;50;3852718.38
1138;2;4;15;18;25;36;5917535.51
1139;9;28;31;36;37;42;61731493.11
1140;10;27;40;46;49;58;0
1141;9;37;40;50;58;60;605113.35
1142;3;15;26;28;31;58;2471072.68
1143;3;30;35;44;47;60;4811454.35
1144;1;10;18;19;44;49;11724753.92
1145;3;16;19;24;33;60;0
1146;6;10;28;33;34;53;1758423.03
1147;6;23;31;33;39;52;4009415.81
1148;27;28;29;32;48;55;6266575.92
1149;7;8;23;36;46;54;16684537.21
1150;15;17;28;31;35;52;19934936.77
1151;1;4;14;21;25;51;23741179.41
1152;14;20;29;36;44;47;27742438.13
1153;6;17;19;34;46;55;32297124.60
1154;4;12;14;21;26;28;46695017.02
1155;20;28;40;41;51;58;53368610.37
1156;9;24;31;44;48;49;61659631.20
1157;9;29;41;43;46;49;0
1158;23;30;31;54;55;60;2356109.85
1159;5;6;34;46;53;55;25368068.86
1160;1;3;5;18;40;48;0
1161;4;7;42;47;48;51;2435954.08
1162;18;22;25;30;31;41;5012483.34
1163;5;17;31;47;51;53;8126662.78
1164;6;14;17;26;40;49;21170174.38
1165;20;40;42;52;54;60;25277800.98
1166;22;28;30;31;35;54;29702501.97
1167;20;28;43;51;52;56;33984911.71
1168;4;5;20;47;53;56;39427100.86
1169;1;11;14;23;42;48;0
1170;11;13;27;34;46;49;0
1171;3;10;13;30;41;57;2444272.09
1172;6;12;28;43;52;56;4443633.49
1173;5;7;24;25;36;47;7475062.00
1174;6;7;39;47;51;52;19341429.43
1175;2;3;12;16;37;47;22639885.13
1176;11;14;21;30;33;49;27009415.74
1177;33;38;47;50;52;55;0
1178;1;22;30;45;50;53;2119836.94
1179;5;22;28;47;59;60;15909470.94
1180;12;30;34;44;57;60;19487422.20
1181;18;20;26;31;44;45;23872382.69
1182;2;4;29;52;56;60;28289723.98
1183;5;10;12;20;29;37;0
1184;4;9;23;27;28;30;14661502.87
1185;2;10;21;35;43;54;17820133.57
1186;7;8;12;13;15;41;0
1187;8;17;19;40;43;49;2263749.35
1188;9;20;44;52;59;60;4496348.84
1189;14;21;27;31;35;50;16296089.09
1190;10;11;19;37;53;56;0
1191;3;11;16;22;25;33;1959568.05
1192;17;20;49;52;57;59;4057292.71
1193;2;9;12;14;32;54;6480249.51
1194;6;13;24;41;50;53;17080404.23
1195;17;20;26;27;55;57;0
1196;3;6;19;20;58;60;1911607.90
1197;36;37;39;49;54;60;4318353.37
1198;22;29;36;41;48;58;6850881.31
1199;16;19;23;28;39;58;18200523.70
1200;3;10;11;39;54;56;0
1201;28;32;36;49;55;60;2055364.13
1202;8;9;11;48;53;60;4311607.33
1203;7;9;30;33;38;55;7018099.86
1204;5;10;25;39;43;52;18316592.66
1205;4;13;14;26;29;35;22221535.91
1206;2;6;11;36;37;48;26383440.55
1207;9;11;22;32;35;56;31345622.39
1208;1;12;20;26;45;54;36935598.02
1209;5;14;17;30;35;38;59900458.51
1210;3;7;9;10;31;34;73338200.39
1211;3;15;31;36;48;54;0
1212;2;23;33;35;40;50;1989105.38
1213;3;11;26;34;45;53;5020939.63
1214;5;29;30;36;41;48;33917085.84
1215;10;25;30;47;50;51;39632131.51
1216;4;7;13;25;27;58;45796594.37
1217;5;11;15;28;43;50;53263730.31
1218;10;23;29;31;33;46;62589221.31
1219;2;33;34;37;41;53;99517334.59
1220;5;15;43;48;52;55;0
1221;5;14;37;43;46;58;2819788.93
1222;5;8;19;26;48;57;5435524.20
1223;15;17;35;42;47;48;9271123.19
1224;19;21;27;41;53;57;0
1225;31;32;34;40;50;55;0
1226;10;31;40;50;55;56;2385002.68
1227;4;28;30;31;35;54;0
1228;10;23;36;50;52;60;1959787.41
1229;12;30;32;40;49;60;14182939.00
1230;9;12;19;22;35;37;17941713.91
1231;5;20;23;27;39;49;0
1232;8;11;12;15;18;22;1974742.97
1233;22;29;32;49;54;59;4616624.43
1234;3;5;19;24;30;35;17300360.17
1235;10;16;20;26;49;55;21151251.64
1236;3;8;17;20;38;53;25248033.37
1237;5;18;21;26;39;59;0
1238;13;14;24;39;40;45;2185597.01
1239;1;15;37;39;48;52;16292399.49
1240;8;9;12;22;42;49;19881568.56
1241;10;13;25;26;28;45;24042571.82
1242;11;34;45;48;51;54;25682508.00
1243;9;19;23;29;32;57;29616886.54
1244;2;8;15;25;34;45;104122626.00
1245;2;10;34;37;43;50;0
1246;10;37;40;43;57;59;2148225.48
1247;3;9;11;24;36;51;4896902.11
1248;20;33;34;57;58;60;7798968.50
1249;3;8;36;40;51;53;0
1250;1;2;24;40;51;59;9702756.58
1251;5;27;34;46;48;52;12978966.70
1252;2;14;35;39;49;51;16303617.54
1253;2;17;23;43;44;51;19785548.84
1254;7;9;14;18;29;39;34384817.93
1255;5;23;38;39;51;54;39716029.61
1256;26;33;35;38;43;53;45513494.46
1257;2;15;26;27;30;52;0
1258;11;26;47;55;57;59;2240397.48
1259;4;6;39;46;54;58;19695537.06
1260;19;23;29;31;41;53;23628152.10
1261;10;14;22;41;42;53;28276078.02
1262;5;7;8;9;11;39;0
1263;4;18;26;36;41;53;2502467.36
1264;4;17;36;37;51;56;15184977.60
1265;13;19;24;46;50;60;19030246.79
1266;6;10;33;39;42;60;23191400.61
1267;4;20;30;41;47;58;27891287.17
1268;3;16;17;44;53;60;33033525.87
1269;4;5;15;17;27;51;0
1270;5;9;24;31;33;42;18113899.54
1271;1;2;39;48;52;59;22411226.22
1272;13;26;27;28;35;52;27030113.51
1273;13;19;26;40;58;60;32448501.08
1274;13;17;21;39;40;59;52984883.98
1275;2;14;48;55;58;60;60928157.26
1276;5;9;11;22;36;40;0
1277;12;18;31;50;59;60;1517701.88
1278;4;16;24;25;30;56;4414276.70
1279;8;14;29;35;36;40;24514912.08
1280;6;10;16;20;29;54;29198123.13
1281;8;11;14;30;36;38;0
1282;4;23;39;52;55;56;2545141.94
1283;8;30;40;44;59;60;5809100.65
1284;20;21;26;29;31;36;21403382.14
1285;10;15;28;31;33;38;26111704.05
1286;2;5;28;33;51;52;31148608.26
1287;11;12;31;33;42;52;37004670.64
1288;17;30;32;40;42;56;43966226.83
1289;1;3;8;13;27;52;0
1290;2;3;14;23;34;50;24014974.07
1291;18;40;47;54;57;58;29242776.55
1292;9;11;23;30;31;54;34612488.92
1293;1;13;24;40;44;50;40792489.49
1294;4;6;29;48;50;51;65385078.43
1295;2;5;15;20;43;57;0
1296;10;14;43;46;49;53;2414673.52
1297;2;5;11;13;56;59;5621705.90
1298;14;15;30;53;55;60;0
1299;8;22;32;43;53;56;15046663.45
1300;43;44;46;53;54;59;0
1301;3;16;23;25;51;56;0
1302;2;10;15;44;56;57;2339791.97
1303;8;19;46;51;52;54;5302743.11
1304;7;14;15;20;23;35;17861876.13
1305;3;5;11;36;44;46;22120460.55
1306;6;19;22;34;43;45;26731395.64
1307;7;10;32;43;47;54;0
1308;7;8;24;30;33;47;1587128.31
1309;7;12;25;26;32;39;15550756.73
1310;8;9;14;32;53;59;19373038.14
1311;7;9;12;19;45;54;23622724.12
1312;5;20;22;28;29;30;28579345.16
1313;1;4;26;39;43;49;33817016.06
1314;38;42;44;52;58;60;55369062.27
1315;1;27;29;38;50;52;0
1316;8;13;25;34;42;48;0
1317;6;13;29;30;35;37;2215668.61
1318;11;14;16;28;34;46;4961754.76
1319;4;5;16;18;27;51;20568151.64
1320;17;24;25;38;41;55;25340695.29
1321;10;47;51;53;59;60;0
1322;10;21;43;47;53;55;2742226.09
1323;6;15;25;37;48;55;5808298.70
1324;18;29;31;44;51;57;22033754.85
1325;2;5;16;20;35;43;26743520.84
1326;10;11;18;19;30;50;32431186.77
1327;16;35;36;41;52;54;38741869.73
1328;10;23;27;43;53;59;0
1329;7;8;11;39;43;50;19139519.77
1330;8;18;21;30;48;49;23973099.60
1331;9;24;26;39;46;57;0
1332;3;5;13;24;35;59;0
1333;25;26;28;33;42;51;2555470.44
1334;1;6;8;10;25;27;17351264.84
1335;3;14;20;22;49;51;0
1336;1;32;38;47;51;54;0
1337;2;20;35;38;45;51;2163225.69
1338;1;18;19;33;43;60;0
1339;7;10;14;16;54;59;12323951.62
1340;13;21;30;36;59;60;16182620.14
1341;1;11;20;37;40;52;20580961.40
1342;5;7;42;46;50;60;25739230.68
1343;19;20;31;42;51;56;31130032.72
1344;8;19;21;36;42;59;0
1345;7;17;19;26;40;50;19645695.09
1346;12;32;40;47;48;59;0
1347;9;19;45;46;54;56;1681457.45
1348;7;12;38;39;45;56;4273242.73
1349;9;19;20;50;51;60;0
1350;3;4;29;36;45;55;0
1351;13;33;36;41;50;56;2192896.53
1352;9;18;24;35;36;59;5171565.92
1353;3;11;13;27;32;47;0
1354;2;8;38;42;48;49;0
1355;11;17;24;39;46;49;10038894.30
1356;6;13;21;22;31;46;13801846.13
1357;1;19;24;26;52;55;17556742.21
1358;3;15;16;35;37;47;22059253.65
1359;6;10;12;17;28;53;39156095.15
1360;2;16;17;25;50;54;0
1361;23;27;30;37;38;44;2554368.24
1362;2;12;19;22;36;58;0
1363;25;35;42;45;52;57;2398385.40
1364;10;13;20;40;44;53;16186627.78
1365;2;24;26;32;35;50;18427847.04
1366;12;27;37;44;54;59;0
1367;2;7;13;29;38;43;1879743.88
1368;10;21;26;29;32;38;0
1369;5;16;24;32;38;46;11093283.98
1370;2;4;5;27;49;59;0
1371;3;4;8;11;47;49;2281981.94
1372;3;36;40;46;58;60;5360565.43
1373;7;27;39;52;55;57;0
1374;6;21;28;31;33;43;12062910.42
1375;14;25;28;45;53;58;0
1376;9;11;21;49;53;54;2658346.01
1377;2;5;12;13;25;35;0
1378;2;5;17;18;54;59;2152301.02
1379;5;12;36;45;50;58;13848344.05
1380;3;14;52;55;57;60;18163437.01
1381;11;27;30;40;44;57;0
1382;5;13;16;17;27;55;1814053.48
1383;7;9;23;44;46;55;4560383.15
1384;2;18;30;31;45;56;0
1385;27;35;36;37;42;59;0
1386;12;28;38;39;51;56;2703887.60
1387;18;27;32;43;50;52;5706194.01
1388;22;29;31;43;50;54;9489345.77
1389;1;16;28;39;44;57;0
1390;4;19;27;28;29;31;0
1391;7;12;19;34;40;53;2318207.92
1392;2;8;12;28;33;43;5314742.80
1393;4;18;24;28;39;44;0
1394;11;16;24;35;46;50;11764027.65
1395;5;11;17;19;44;48;15722099.73
1396;29;48;52;54;55;58;19922509.60
1397;3;4;7;15;27;56;25122180.21
1398;14;32;33;40;42;51;31170332.79
1399;34;39;43;56;57;60;0
1400;9;26;34;43;53;54;20699395.11
1401;11;12;25;33;48;54;0
1402;2;9;10;21;27;38;2839619.38
1403;13;16;20;26;39;42;6166518.19
1404;7;8;27;31;32;51;22089242.39
1405;3;14;17;32;37;39;0
1406;7;10;17;24;38;57;3161842.16
1407;18;29;31;42;43;53;6539717.17
1408;4;19;20;24;39;43;10746651.56
1409;6;19;26;47;50;58;28288400.52
1410;18;29;40;42;50;54;34525901.60
1411;8;12;32;44;46;48;0
1412;6;8;24;37;41;45;0
1413;13;15;33;45;54;55;1634104.26
1414;21;37;44;46;49;57;18502377.63
1415;26;36;40;46;49;51;22890179.88
1416;3;19;22;24;35;49;0
1417;5;12;45;52;56;59;0
1418;7;8;10;12;27;56;2644837.54
1419;17;21;30;48;52;58;17872769.48
1420;2;11;16;18;36;45;22322165.67
1421;19;31;39;44;53;59;0
1422;2;5;13;17;39;44;0
1423;3;8;21;25;27;43;0
1424;3;7;15;29;38;60;13325277.46
1425;7;16;29;36;38;50;0
1426;6;15;18;24;30;44;2429813.06
1427;8;39;44;47;53;56;5566069.41
1428;7;15;19;34;37;55;0
1429;9;12;22;39;48;60;12664526.03
1430;2;19;22;30;46;52;16881109.04
1431;5;9;13;33;40;54;22225171.32
1432;16;24;25;42;45;59;27888229.83
1433;4;13;14;40;46;52;0
1434;3;18;22;34;55;58;0
1435;4;15;45;47;50;52;19534166.50
1436;1;13;23;24;30;57;24498095.24
1437;22;23;26;37;38;48;31063955.59
1438;7;14;31;33;36;49;0
1439;2;34;35;42;43;55;19099165.19
1440;2;6;28;36;51;56;0
1441;17;29;36;38;53;56;3181203.48
1442;12;13;20;30;34;49;6894620.79
1443;12;20;32;48;52;54;10771227.06
1444;2;5;27;28;48;55;27713340.32
1445;5;19;32;41;49;58;0
1446;6;13;24;32;40;51;0
